CaseOrder,Outage_sec_perweek,Yearly_equip_failure,InternetService,Bandwidth_GB_Year,Population,Area,Tenure
9574,13.81801,0,None,5431.697734,13487,Rural,61.32712
9575,13.85387,0,DSL,4109.749539,292,Rural,40.51042
9576,12.94343,1,DSL,6356.496066,227,Urban,67.29135
9577,13.10254,0,Fiber Optic,5275.613898,41743,Urban,61.50205
9578,11.1218,0,Fiber Optic,4716.874438,3155,Rural,53.98876
9579,9.25525,0,DSL,5772.977508,47346,Suburban,62.67368
9580,6.32828,0,DSL,6073.965344,4667,Urban,64.59012
9581,13.83786,0,Fiber Optic,5757.58642,237,Suburban,66.59987
9582,8.296729,1,Fiber Optic,5621.504803,14945,Rural,64.69309
9583,11.20322,0,Fiber Optic,3600.119372,9179,Rural,39.23379
9584,9.878807,3,DSL,5695.835152,702,Rural,62.35684
9585,13.75813,0,Fiber Optic,5426.490073,353,Urban,63.37652
9586,10.21124,2,None,6391.664046,248,Urban,71.31394
9587,5.51551,0,DSL,6208.587013,592,Suburban,65.55348
9588,10.15348,0,Fiber Optic,5085.102968,8631,Rural,59.566
9589,6.545932,1,Fiber Optic,5638.313929,5394,Rural,66.56346
9590,9.499419,0,DSL,6310.455935,3703,Urban,65.00498
9591,13.61479,0,Fiber Optic,5296.605879,587,Urban,58.53165
9592,5.864152,1,DSL,4970.689824,125,Suburban,50.09713
9593,11.80699,1,Fiber Optic,4999.844929,20008,Suburban,62.51438
9594,14.80048,1,Fiber Optic,6147.578157,223,Suburban,70.14018
9595,9.222467,2,DSL,6209.831863,26719,Rural,63.3179
9596,9.817687,0,Fiber Optic,5206.882205,9871,Suburban,54.41975
9597,9.416598,1,Fiber Optic,5393.505389,5019,Suburban,62.63117
9598,12.21574,1,DSL,5368.683525,441,Rural,60.30933
9599,8.454573,0,Fiber Optic,5306.886205,247,Suburban,61.52544
9600,4.418192,1,DSL,4968.246217,452,Rural,48.06765
9601,11.90848,2,None,5694.792189,2762,Urban,59.89979
9602,11.4883,0,Fiber Optic,5963.585225,7405,Urban,69.69551
9603,10.41154,0,DSL,5656.516315,29294,Suburban,58.59926
9604,7.576322,0,DSL,4994.1983,110,Suburban,51.23358
9605,10.15007,0,DSL,6314.079222,19650,Suburban,65.18501
9606,12.767,0,DSL,6001.171287,10152,Urban,60.4105
9607,14.09779,0,None,6293.106347,237,Rural,71.53575
9608,7.438129,0,None,5605.5846,24861,Urban,67.11266
9609,8.310906,1,Fiber Optic,3767.366577,845,Suburban,42.22849
9610,3.208831,0,None,5020.535562,55,Rural,54.12547
9611,10.36027,1,None,5441.87637,3112,Rural,64.05212
9612,7.726647,2,Fiber Optic,6004.101327,342,Suburban,70.18387
9613,7.697496,1,Fiber Optic,5876.563966,3155,Rural,67.50401
9614,12.0016,1,None,5276.526343,5590,Urban,62.29043
9615,5.537878,1,Fiber Optic,5938.712727,6416,Rural,64.49478
9616,7.01505,0,Fiber Optic,5702.684165,4173,Urban,61.57299
9617,13.65034,0,None,5231.660184,69589,Suburban,51.4383
9618,10.64786,0,Fiber Optic,4492.694472,225,Urban,49.57035
9619,9.206332,0,DSL,6417.049134,126,Urban,71.28275
9620,8.460713,0,None,5731.573712,35799,Urban,64.90439
9621,10.55283,0,None,5508.351465,9391,Urban,59.7267
9622,9.002155,0,DSL,5628.746728,7972,Urban,56.16716
9623,8.743392,0,DSL,5808.103829,3454,Urban,58.18819
9624,9.31547,4,DSL,6432.294015,53266,Urban,68.03324
9625,6.155514,0,DSL,5710.355112,28121,Rural,59.1861
9626,8.727973,1,Fiber Optic,6265.320961,18353,Rural,66.38094
9627,14.16682,1,Fiber Optic,5571.246619,8385,Suburban,62.38737
9628,8.487369,0,None,5803.991214,2692,Rural,62.12984
9629,10.38895,0,DSL,6618.320348,26659,Urban,66.62855
9630,9.183806,0,None,5478.106003,370,Urban,63.01465
9631,9.550056,1,Fiber Optic,5231.543507,7272,Suburban,64.00501
9632,5.478988,0,Fiber Optic,4721.806173,114,Urban,50.74296
9633,12.88705,1,DSL,4395.875018,43209,Rural,46.43864
9634,5.575123,0,DSL,6814.250407,5729,Urban,71.62561
9635,13.82786,2,Fiber Optic,6112.430745,840,Suburban,71.4569
9636,8.910234,1,DSL,5441.651124,3269,Rural,52.67702
9637,15.626,0,Fiber Optic,6127.671061,8148,Rural,70.61283
9638,12.92019,1,Fiber Optic,4544.638415,22405,Rural,51.84838
9639,9.509801,0,DSL,6752.652755,335,Suburban,68.37019
9640,6.771885,0,None,6140.576122,2579,Suburban,67.85943
9641,8.483226,1,DSL,6220.114553,2277,Urban,67.26893
9642,13.28085,0,None,4806.825085,42272,Urban,52.4705
9643,9.979656,0,Fiber Optic,6060.997249,8564,Suburban,70.30088
9644,5.328414,0,None,4545.534432,994,Suburban,49.4719
9645,8.991643,0,DSL,5249.057419,2872,Rural,52.60822
9646,6.56167,0,Fiber Optic,5862.329668,26,Rural,68.95898
9647,6.765901,0,DSL,5006.112648,1579,Rural,49.09017
9648,5.790541,1,None,6023.656633,54540,Urban,66.50879
9649,9.221422,0,Fiber Optic,3693.943211,929,Rural,40.46026
9650,12.09114,0,Fiber Optic,4140.83823,23858,Urban,47.56383
9651,15.04124,0,None,6146.786452,207,Urban,66.37555
9652,10.91202,0,Fiber Optic,4220.274809,236,Urban,48.65096
9653,13.14335,0,DSL,6185.198141,942,Urban,63.42586
9654,10.1041,0,DSL,6018.487781,6190,Rural,64.25108
9655,3.504693,1,DSL,6428.811386,12895,Urban,66.969
9656,9.122923,0,DSL,4070.475421,2916,Rural,42.2544
9657,16.30443,0,DSL,6603.944194,232,Suburban,69.34207
9659,12.73152,0,Fiber Optic,5217.771684,810,Urban,58.20314
9660,14.09466,0,Fiber Optic,6284.19049,147,Rural,70.89101
9661,9.7339,0,None,5623.598666,17107,Urban,64.17582
9662,15.06674,0,Fiber Optic,5237.251646,35885,Urban,60.85274
9663,10.97332,0,Fiber Optic,3981.346329,2744,Urban,41.11114
9664,13.52236,0,Fiber Optic,5144.456729,28221,Rural,59.78701
9665,2.936454,0,Fiber Optic,5667.494149,8542,Urban,65.85945
9666,6.309357,0,Fiber Optic,5550.413849,378,Urban,61.41519
9667,14.96409,1,DSL,6368.414019,129,Suburban,63.56455
9668,9.642119,1,None,5831.541202,5864,Rural,68.73272
9669,8.573587,0,DSL,4995.383757,3599,Suburban,50.58015
9670,10.7891,1,DSL,6519.352992,468,Rural,69.32718
9671,10.83731,2,None,4994.314339,489,Urban,57.20402
9672,9.599153,0,DSL,5343.09004,3088,Urban,54.64758
9673,16.71428,1,None,4140.577207,5111,Urban,43.96321
9674,4.000136,1,None,5640.828106,1574,Urban,65.42546
9675,7.315918,3,None,5222.664785,38659,Suburban,57.36298
9676,5.832515,1,DSL,6381.433866,1433,Rural,68.4414
9677,9.784614,1,None,5851.532323,3738,Rural,64.28075
9678,15.37501,0,DSL,5116.876043,66,Rural,54.17218
9679,7.008065,1,DSL,6792.669914,35913,Rural,67.98735
9680,11.06695,0,DSL,5243.262555,481,Suburban,56.49332
9681,14.39378,0,DSL,4977.814552,222,Suburban,52.20612
9682,14.69714,0,None,4338.467486,2762,Urban,46.24636
9683,10.39064,0,DSL,4998.863127,484,Suburban,52.90819
9684,9.006661,0,Fiber Optic,5469.698389,2692,Urban,64.92481
9685,6.952948,1,None,4245.418262,254,Rural,48.83733
9686,10.53369,1,DSL,5831.502124,1236,Suburban,58.53134
9687,9.636032,2,Fiber Optic,6700.749273,144,Rural,71.44364
9688,10.70006,0,Fiber Optic,5373.367053,18778,Rural,61.53436
9689,9.77495,1,Fiber Optic,5999.97193,408,Suburban,67.9711
9690,7.76613,0,None,5441.885561,2065,Urban,59.67243
9691,12.50068,0,None,4315.294634,28006,Rural,48.07729
9692,12.87227,1,Fiber Optic,5858.143246,2763,Suburban,66.37599
9693,11.0176,0,None,6082.695932,10777,Rural,66.51398
9694,8.25327,1,Fiber Optic,4639.229318,3880,Rural,52.58164
9695,10.71649,0,Fiber Optic,3759.112446,36613,Rural,43.19701
9696,8.759585,0,Fiber Optic,4024.612201,14823,Suburban,40.14232
9697,14.72704,0,DSL,5682.484574,4112,Urban,60.5411
9698,7.75223,1,Fiber Optic,6089.653615,4072,Urban,70.50969
9699,14.9084,0,None,4179.651284,188,Suburban,44.92195
9700,8.952419,0,Fiber Optic,4103.155082,1112,Suburban,46.86027
9701,11.54779,0,Fiber Optic,4293.055528,4154,Rural,49.16112
9702,11.7914,0,Fiber Optic,4778.807562,263,Urban,55.23911
9704,5.543435,0,Fiber Optic,5691.599692,501,Urban,67.94252
9705,11.32274,0,DSL,6310.388284,893,Rural,67.75508
9706,11.4564,0,DSL,6340.697833,6139,Suburban,65.63324
9707,14.58326,1,Fiber Optic,5475.229519,5570,Urban,63.80541
9708,6.116148,0,Fiber Optic,4571.146514,524,Rural,53.9011
9709,8.924287,0,DSL,4897.15967,1120,Urban,51.96957
9710,8.971664,0,DSL,6171.920728,3796,Suburban,66.23938
9711,17.03486,0,Fiber Optic,4639.90108,7346,Rural,51.9774
9712,7.661634,0,DSL,5981.786697,6835,Suburban,64.33534
9713,13.10835,0,DSL,6489.765211,705,Urban,67.28651
9714,8.381372,1,Fiber Optic,5307.208545,302,Suburban,63.18627
9715,12.2067,1,Fiber Optic,6126.605256,300,Suburban,62.16781
9716,15.14826,0,None,6123.114677,3551,Rural,71.25391
9717,4.20949,0,Fiber Optic,5453.508337,4479,Suburban,62.42366
9718,5.82842,1,Fiber Optic,5236.791874,782,Urban,63.03261
9719,10.45406,2,None,4296.188726,6737,Rural,47.74031
9720,10.34631,0,Fiber Optic,5473.038426,1349,Rural,66.21339
9721,14.87485,0,None,4183.300117,1725,Rural,46.84079
9722,10.06949,1,Fiber Optic,6290.205983,16379,Rural,71.68601
9723,9.14229,0,Fiber Optic,5304.081927,5585,Urban,61.12409
9724,11.90146,0,DSL,4863.46622,1114,Suburban,48.98892
9725,8.031259,2,DSL,5838.092547,780,Suburban,57.99615
9726,5.788718,0,DSL,5141.95734,1201,Rural,53.42526
9727,7.109691,0,DSL,6195.027927,155,Suburban,66.42406
9728,7.173919,0,None,4688.358124,299,Rural,54.21707
9729,5.982889,0,Fiber Optic,6016.376448,54507,Urban,71.15468
9730,9.345099,1,None,5838.570725,917,Suburban,64.6373
9731,9.601905,1,None,4327.184375,324,Suburban,48.38976
9732,13.91435,0,None,5602.940401,15075,Suburban,65.39241
9733,13.10333,0,None,6381.859686,4824,Rural,71.24523
9734,10.97923,0,Fiber Optic,5978.883731,77,Rural,65.85431
9735,7.773419,1,DSL,4963.969106,3768,Urban,44.42372
9736,10.16253,1,DSL,5860.250293,12926,Rural,61.90557
9737,12.24905,0,Fiber Optic,5251.895843,288,Rural,59.60865
9738,7.950337,0,Fiber Optic,5556.021088,3337,Suburban,63.56661
9739,6.32009,1,DSL,6425.61851,9354,Rural,67.19702
9740,8.5269,0,DSL,4333.830722,3880,Suburban,41.98389
9741,14.10881,1,Fiber Optic,5852.594859,3667,Suburban,67.71773
9742,8.008878,0,Fiber Optic,5453.05668,1672,Urban,60.45443
9743,12.16368,0,None,5513.184333,8831,Suburban,61.73668
9744,8.47466,0,None,3964.304244,1819,Urban,44.01106
9745,11.12424,1,DSL,5277.709711,1420,Suburban,57.1358
9746,11.76236,1,None,4249.008184,364,Urban,48.99944
9747,9.152394,0,Fiber Optic,5294.992478,27059,Urban,59.64017
9748,15.27192,1,Fiber Optic,5558.647659,5221,Suburban,57.37711
9749,15.60219,0,Fiber Optic,6058.624431,32269,Rural,70.35289
9750,8.757386,0,None,6001.860392,1156,Suburban,71.58111
9751,9.327242,0,Fiber Optic,5774.248908,4553,Rural,68.08277
9752,13.70624,0,Fiber Optic,5454.636911,20180,Urban,60.08453
9753,8.983244,1,Fiber Optic,6012.531259,271,Urban,62.55977
9754,7.953802,0,Fiber Optic,4511.138449,898,Urban,51.25081
9755,12.85216,1,DSL,6124.759369,984,Urban,65.71379
9756,10.89877,0,Fiber Optic,5406.560212,29015,Rural,60.48793
9757,8.934308,0,Fiber Optic,4357.294542,1063,Urban,50.49242
9758,8.054444,1,Fiber Optic,6714.393196,7482,Rural,69.48617
9759,11.93872,0,Fiber Optic,5420.186868,1475,Suburban,66.53731
9760,9.998116,0,Fiber Optic,5772.068776,1835,Urban,67.66702
9761,10.66077,1,DSL,5760.325515,2913,Rural,60.67808
9762,14.30687,1,DSL,6536.992768,31846,Rural,70.40113
9763,8.296606,0,DSL,6460.957622,13124,Rural,71.34763
9764,10.60274,4,Fiber Optic,4849.091945,990,Urban,55.07277
9765,14.47001,0,DSL,4399.170365,4495,Rural,46.23966
9766,6.264097,1,None,6115.01855,1060,Rural,68.82603
9767,11.47074,0,Fiber Optic,4363.777277,93,Suburban,48.2368
9768,9.315203,0,Fiber Optic,4468.541647,757,Suburban,50.71914
9769,7.970578,1,DSL,6954.344959,15703,Suburban,69.08879
9770,8.115878,3,Fiber Optic,5890.997983,23808,Suburban,65.03729
9771,9.839701,0,DSL,6368.533526,16955,Suburban,68.90291
9772,11.35962,1,Fiber Optic,5715.040053,3006,Rural,66.62554
9773,7.409574,2,None,3988.109354,650,Suburban,44.15083
9774,6.669277,0,DSL,5743.829083,15721,Rural,60.45224
9775,11.24652,0,Fiber Optic,4164.432685,1177,Urban,46.04312
9776,11.87689,1,Fiber Optic,6090.325352,1038,Urban,71.97999
9777,9.239469,0,Fiber Optic,5284.148453,1351,Urban,57.49156
9778,14.03424,0,Fiber Optic,5451.620478,1045,Rural,62.6698
9779,13.26554,0,DSL,4779.865673,10398,Suburban,50.09011
9780,9.247619,0,Fiber Optic,4232.407012,31,Rural,46.55588
9781,11.61223,1,None,5994.368564,29321,Suburban,64.67959
9782,7.446402,0,None,6077.760962,2193,Suburban,66.88596
9783,12.10676,0,Fiber Optic,5913.927772,510,Suburban,68.83881
9784,11.38546,1,Fiber Optic,5056.967909,5907,Suburban,57.01956
9785,10.79672,1,DSL,5681.82435,33649,Suburban,60.1263
9786,7.11688,0,None,5860.239584,46890,Suburban,64.39513
9787,9.700782,0,Fiber Optic,6108.901598,113,Rural,71.23142
9788,11.17666,0,None,5186.710991,9145,Urban,60.95606
9789,4.623316,1,None,6039.270111,3079,Suburban,69.3778
9790,12.52296,0,DSL,5010.806069,929,Urban,51.63569
9791,12.94709,1,Fiber Optic,6900.075325,1995,Rural,71.40639
9792,9.89274,0,Fiber Optic,6176.901388,11295,Urban,70.18048
9793,9.731306,0,DSL,6398.080421,533,Suburban,69.10375
9794,16.99756,1,Fiber Optic,5283.978779,584,Rural,62.25655
9795,4.364411,0,DSL,6714.776908,22825,Suburban,70.65475
9796,13.87773,0,Fiber Optic,4193.703815,3431,Urban,46.05744
9797,11.34192,1,Fiber Optic,4725.259403,32261,Urban,56.40122
9798,15.69873,0,Fiber Optic,4082.913084,37,Suburban,45.44227
9799,13.65911,0,Fiber Optic,5909.336061,588,Urban,65.0829
9800,9.004892,0,DSL,5253.832164,7638,Rural,54.4197
9801,6.490112,1,None,5915.025109,20940,Suburban,70.64245
9802,9.229967,0,DSL,5234.1788,10184,Suburban,50.85505
9803,7.956304,0,DSL,4741.134235,37727,Suburban,49.94733
9804,7.906492,0,DSL,6120.360369,797,Suburban,63.4564
9805,5.724732,0,Fiber Optic,5924.59411,984,Suburban,66.16906
9806,12.75787,0,Fiber Optic,5773.173421,165,Suburban,64.15677
9807,8.214105,1,Fiber Optic,5797.697073,5383,Urban,65.54203
9808,13.0393,0,Fiber Optic,6032.772687,1122,Urban,70.52617
9809,9.449248,0,Fiber Optic,5236.118143,30970,Rural,64.27877
9810,9.224247,1,DSL,5867.267664,166,Urban,61.47977
9811,10.57865,0,Fiber Optic,4762.326261,13222,Suburban,54.60031
9812,11.56674,2,DSL,5588.332956,5409,Suburban,61.69069
9813,11.91416,0,DSL,5622.709975,6030,Urban,59.40963
9814,9.071804,1,DSL,4126.350754,2484,Urban,40.43984
9815,11.37672,0,None,5156.018701,17370,Rural,56.68677
9816,5.312181,0,DSL,5674.251752,23875,Suburban,60.29749
9817,9.265631,0,DSL,5472.480679,30375,Urban,59.13074
9818,8.899374,0,DSL,5500.52688,43633,Rural,57.58191
9819,14.5605,0,None,5276.417702,23381,Urban,61.30199
9820,15.49642,2,DSL,6592.588984,7786,Suburban,71.16373
9821,5.216083,0,Fiber Optic,5447.157334,3707,Rural,62.96706
9822,12.32784,0,Fiber Optic,4954.029731,40014,Rural,56.4945
9823,2.63849,1,None,5202.411958,3064,Suburban,53.90038
9824,6.512468,1,DSL,6399.941128,3220,Rural,68.61974
9825,11.31643,0,Fiber Optic,4979.183398,253,Urban,51.9989
9826,11.9505,0,DSL,4815.694058,1345,Urban,50.8022
9827,6.678908,0,Fiber Optic,4610.508173,1245,Suburban,54.93761
9828,13.9319,1,DSL,5631.449762,469,Urban,61.10676
9829,7.291285,0,DSL,4486.582949,728,Rural,47.45044
9830,11.19239,0,Fiber Optic,5359.342819,3481,Urban,58.57706
9831,5.960651,0,DSL,6173.823033,3607,Urban,66.39293
9832,11.61234,0,DSL,6076.32804,1077,Suburban,66.2578
9833,9.835139,0,Fiber Optic,5140.00849,976,Urban,60.10972
9834,14.52197,0,Fiber Optic,5287.642545,785,Urban,62.10686
9835,9.561987,1,Fiber Optic,5610.807336,622,Urban,57.56332
9836,7.77294,0,None,4751.67301,810,Suburban,54.81081
9837,3.090771,0,DSL,4839.828588,22553,Rural,47.03744
9838,9.317847,0,Fiber Optic,5061.53662,2194,Suburban,61.8401
9839,13.21491,1,Fiber Optic,6193.937954,43123,Urban,68.65572
9840,11.13317,1,None,5819.074546,15652,Rural,65.07998
9841,10.99838,2,None,5726.103148,6304,Suburban,67.69557
9842,2.476131,0,DSL,5794.294165,259,Rural,60.87178
9843,6.941927,0,DSL,4731.734078,912,Rural,46.0622
9844,9.77949,0,Fiber Optic,5272.029955,9611,Suburban,56.01484
9845,10.30493,0,None,5952.694963,33,Urban,66.60166
9846,12.23066,1,DSL,4000.266344,7906,Suburban,39.83562
9847,11.44104,1,None,4503.247213,588,Rural,49.89893
9848,9.687118,0,DSL,6076.740541,1067,Rural,66.15837
9849,10.22821,0,DSL,5531.532115,661,Rural,57.89422
9850,7.225885,0,Fiber Optic,4516.882554,2613,Urban,53.20557
9851,9.459743,1,None,4479.98883,3096,Rural,45.85581
9852,10.77217,0,DSL,5597.924969,10729,Rural,58.40532
9853,11.00273,0,DSL,6573.135286,4994,Suburban,69.8568
9854,5.093824,1,Fiber Optic,5278.695296,34271,Urban,61.80927
9855,11.04239,0,DSL,6295.500079,429,Suburban,67.76854
9856,13.34978,0,Fiber Optic,5600.00441,45193,Rural,62.91268
9857,11.58713,1,DSL,5815.534427,378,Rural,64.8854
9858,10.00689,0,DSL,6594.450698,2946,Rural,70.92371
9859,5.414854,0,DSL,5447.605945,48710,Suburban,57.4792
9860,9.207029,0,Fiber Optic,4970.482123,1383,Urban,58.61361
9861,11.9302,0,Fiber Optic,5696.949378,898,Rural,61.78348
9862,9.434311,0,Fiber Optic,4794.939338,1350,Suburban,51.85047
9863,10.35163,0,DSL,5615.375487,32005,Urban,56.54679
9864,12.67875,0,None,5843.309069,27676,Suburban,67.16337
9865,14.16807,0,DSL,5441.447547,2815,Suburban,56.24607
9866,8.073099,1,DSL,5546.494271,16853,Rural,54.74518
9867,10.75982,0,Fiber Optic,4067.92605,526,Rural,40.41527
9868,5.232845,1,None,5309.98506,132,Rural,54.37964
9869,9.42255,0,None,4633.969478,35054,Urban,54.87071
9870,6.722832,0,None,4110.601155,1265,Rural,41.72903
9871,9.39927,1,Fiber Optic,4620.499985,702,Urban,54.02641
9872,7.845888,1,DSL,6388.161243,1691,Urban,64.02771
9873,8.383148,1,None,5321.961115,4288,Urban,58.8745
9874,11.99013,1,Fiber Optic,5731.776578,74,Suburban,69.77542
9875,8.395973,0,Fiber Optic,5680.56077,201,Urban,67.9048
9876,13.7486,1,DSL,5873.892189,1491,Suburban,60.12009
9877,11.72237,0,Fiber Optic,5343.896833,32603,Suburban,63.59739
9878,10.83815,0,Fiber Optic,5725.195787,2640,Suburban,67.3665
9879,7.615469,0,Fiber Optic,4777.674258,5363,Urban,54.84956
9880,10.71119,0,DSL,5551.218207,832,Suburban,60.24089
9881,8.033087,0,DSL,4575.351511,143,Rural,44.57688
9882,7.308628,0,Fiber Optic,4444.639718,18110,Rural,49.27373
9883,12.00279,0,None,4946.194597,2095,Rural,57.2401
9884,12.56374,2,DSL,4156.493991,2031,Rural,40.93141
9885,8.754075,0,None,4151.767751,406,Suburban,47.25523
9886,6.09625,0,Fiber Optic,5857.728582,27568,Urban,63.17583
9887,9.009847,0,DSL,6211.528262,195,Suburban,67.063
9888,7.784769,0,None,5356.414043,484,Rural,60.9855
9889,9.817191,0,None,6003.720515,28846,Suburban,63.19406
9890,6.100204,1,Fiber Optic,6087.145624,831,Rural,71.7533
9891,10.42329,0,DSL,5626.984861,32477,Suburban,60.5753
9892,5.675457,0,None,5961.319084,271,Rural,66.73836
9893,9.808694,0,DSL,6422.525635,2352,Suburban,66.82584
9894,10.25642,0,Fiber Optic,5239.323776,6436,Urban,59.39468
9895,15.39942,0,DSL,6435.760627,1482,Urban,69.76674
9896,12.73997,0,None,5702.028301,20825,Suburban,65.7154
9897,11.86711,0,Fiber Optic,6531.266707,15684,Urban,68.57996
9898,12.70658,0,None,5602.847861,18075,Rural,67.17715
9899,11.66217,0,Fiber Optic,5435.522187,39065,Rural,58.77002
9900,14.61724,1,Fiber Optic,6445.031985,628,Urban,71.54108
9901,9.470531,1,DSL,4992.984164,1367,Suburban,50.88709
9902,6.826295,0,DSL,6680.274618,1359,Suburban,67.25434
9903,8.898668,0,Fiber Optic,4713.388987,4242,Urban,49.76373
9904,10.19981,0,None,5564.666753,595,Urban,66.46085
9905,9.130749,0,DSL,5943.557361,2723,Urban,60.04825
9906,4.759083,0,DSL,6599.191565,54413,Suburban,70.53117
9907,6.31599,0,DSL,6304.203672,1687,Suburban,66.88131
9908,9.162568,1,Fiber Optic,3999.505021,550,Urban,44.54138
9909,13.82528,0,None,5614.743616,6990,Urban,64.34378
9910,5.880279,0,DSL,5639.075466,1910,Suburban,60.93141
9911,6.358544,0,DSL,5607.361744,10057,Suburban,57.24323
9912,10.20518,0,DSL,6827.563026,49344,Suburban,69.99167
9913,11.31758,1,None,5995.155978,500,Suburban,69.6182
9914,8.325318,0,Fiber Optic,5334.066746,386,Urban,64.56596
9915,10.07036,0,Fiber Optic,5212.970867,11996,Urban,60.03004
9916,8.989241,1,DSL,4708.54891,165,Suburban,45.33085
9917,8.122139,0,DSL,6013.937985,320,Rural,65.07643
9918,12.43235,0,None,3928.137514,528,Suburban,42.24311
9919,5.417969,0,Fiber Optic,5033.743938,8811,Urban,55.56204
9920,11.36499,0,DSL,6364.432003,484,Suburban,65.58919
9921,3.882287,1,DSL,5425.59259,2536,Urban,57.46466
9922,6.085724,0,DSL,5931.595281,18621,Urban,65.21231
9923,6.987712,0,Fiber Optic,6427.502592,2806,Urban,71.53609
9924,13.1574,0,DSL,5582.271342,1324,Urban,58.1358
9925,7.764846,2,None,6335.700634,6637,Rural,67.09737
9926,12.59476,0,DSL,3903.674979,40830,Suburban,37.8337
9927,11.98166,1,Fiber Optic,4362.636888,4586,Rural,49.07033
9928,11.17906,0,DSL,6092.04938,8538,Rural,61.91109
9929,5.786657,0,Fiber Optic,3610.16619,173,Rural,36.50778
9930,10.39968,0,None,5427.886371,6153,Rural,57.07531
9931,13.64283,1,None,5369.984663,15391,Rural,61.46622
9932,9.790214,1,None,5461.005526,4767,Suburban,62.94995
9933,15.71372,0,DSL,5673.346337,3097,Urban,55.74644
9934,11.20969,0,Fiber Optic,5601.799448,16548,Rural,64.55211
9935,8.96244,0,Fiber Optic,5511.102916,2854,Rural,61.85574
9936,16.86536,0,DSL,7014.911451,30390,Rural,70.50359
9937,11.26407,0,DSL,4747.251504,38703,Urban,52.07771
9938,6.236533,1,None,4899.037694,1112,Urban,57.20149
9939,9.741873,0,None,5672.753791,768,Urban,58.10724
9940,10.81852,2,None,5902.857464,786,Rural,62.32515
9941,14.51717,0,DSL,5186.100622,1789,Urban,50.14317
9942,14.6783,0,None,5887.667168,535,Suburban,71.67689
9943,13.51845,0,DSL,7006.344444,13190,Rural,70.26711
9944,7.528743,1,DSL,7021.93656,1589,Suburban,71.4959
9946,12.01569,1,None,3633.284673,231,Urban,43.93121
9947,7.86736,0,DSL,7158.98153,10274,Rural,70.14031
9948,10.74203,0,None,4905.287249,793,Urban,57.62812
9949,9.137266,0,Fiber Optic,5760.776706,101,Urban,64.41859
9950,5.233119,1,Fiber Optic,5156.532721,10450,Urban,52.62668
9951,12.62326,0,Fiber Optic,6366.303939,2440,Suburban,71.52099
9952,11.23289,0,DSL,5035.210271,2931,Urban,48.82626
9953,6.411316,0,DSL,6265.43461,12895,Urban,67.0374
9954,11.8722,0,Fiber Optic,4343.616747,4242,Rural,49.80587
9955,13.61257,2,Fiber Optic,5331.631842,476,Urban,59.29022
9956,10.86184,1,DSL,5475.345065,2499,Suburban,60.07253
9957,7.267685,1,Fiber Optic,5179.837965,11400,Urban,58.40629
9958,10.58203,1,DSL,6707.388345,1597,Suburban,71.71958
9959,6.510457,0,Fiber Optic,5598.228474,1708,Urban,66.06887
9960,13.61624,0,Fiber Optic,3935.280548,18579,Suburban,43.47717
