CaseOrder,Churn,Outage_sec_perweek,Yearly_equip_failure,Income,Email,Contacts,Techie,Contract,Multiple,Tenure,MonthlyCharge,Bandwidth_GB_Year
8846,No,12.99584,0,6025.06,10,3,No,Month-to-month,Yes,53.60305,217.4702,4863.296508
8847,No,9.487316,0,30256.32,9,1,No,Month-to-month,No,54.37409,147.4601,4599.967755
8848,No,5.585927,0,24326.72,15,1,No,One year,Yes,52.71022,262.6106,4943.594438
8849,No,7.979052,0,12654.73,6,0,No,Month-to-month,Yes,64.56029,222.6654,5989.347785
8850,No,10.5195,2,72425.99,11,0,No,Month-to-month,No,51.9647,154.9755,5185.231247
8851,No,9.726859,1,21499.0,9,2,Yes,Month-to-month,Yes,64.56459,220.1149,6235.697033
8852,No,7.405549,0,21326.64,14,1,No,Month-to-month,No,58.51928,164.9647,5868.506672
8853,No,10.77795,0,8208.47,12,1,No,Month-to-month,Yes,69.24664,207.4673,6335.435305
8854,No,9.444254,1,102702.5,11,2,No,Two Year,Yes,71.75497,162.4538,6472.088412
8855,No,9.954987,1,3196.26,14,2,Yes,Month-to-month,Yes,71.53606,172.4404,6761.913319
8856,No,3.744797,0,25652.0,11,2,No,Month-to-month,No,62.5567,200.1185,6095.950269
8857,No,13.55541,0,65768.17,6,2,No,Two Year,Yes,69.74686,242.6106,6751.757527
8858,No,11.71253,0,11624.31,8,1,No,Month-to-month,No,55.48531,139.983,5283.145343
8859,No,7.38333,0,19603.48,9,0,No,Two Year,No,68.69992,104.9643,6215.161258
8860,No,7.231659,1,51095.47,14,2,No,Two Year,No,65.16987,139.9512,5954.856404
8861,No,8.890456,0,38501.46,10,0,No,Month-to-month,Yes,50.55452,124.9935,4303.028243
8862,No,11.12162,0,19418.81,12,0,No,Month-to-month,No,58.0434,139.9512,5433.542284
8863,No,7.891055,1,87653.56,11,1,No,Month-to-month,Yes,70.21916,214.9663,6206.176515
8864,No,9.073098,0,12262.31,12,0,No,Two Year,No,61.18471,117.4686,5716.521753
8865,No,9.425466,0,11681.78,16,0,No,One year,Yes,70.19945,242.6326,6254.922893
8866,Yes,8.024894,1,35917.89,15,0,Yes,Month-to-month,No,56.76973,242.6143,5174.530815
8867,No,5.011995,0,45362.56,7,1,No,Two Year,No,42.02106,117.5152,3701.191181
8868,No,11.58921,0,28435.25,13,1,No,Month-to-month,No,59.59171,232.6228,5673.784205
8869,No,6.833444,0,44290.52,15,2,No,Month-to-month,Yes,58.90417,144.9607,4880.899279
8870,No,14.55875,1,3686.27,10,2,No,One year,Yes,55.64344,174.9882,5580.901602
8871,No,6.732913,1,22289.83,15,2,Yes,Two Year,Yes,37.90754,139.9875,3794.802552
8872,No,7.01939,0,42242.38,12,1,No,Month-to-month,Yes,65.87966,222.6326,6594.127635
8873,No,8.377711,0,13265.39,14,2,No,Month-to-month,No,60.05643,137.4392,5272.094696
8874,No,2.015143,1,118281.7,17,0,Yes,Two Year,No,71.21314,207.6094,6386.697896
8875,No,4.794991,0,59814.41,15,0,No,Month-to-month,Yes,63.53539,232.6378,6369.536182
8876,No,8.829607,0,27045.06,15,0,No,Month-to-month,Yes,58.56191,207.4811,5351.338273
8877,No,9.467504,0,41066.46,10,1,No,Month-to-month,No,59.47229,159.983,4968.105348
8878,No,15.27908,0,23288.67,14,0,No,One year,No,46.55186,137.4872,3964.578207
8879,No,10.93632,0,49062.06,7,2,No,Two Year,Yes,65.28923,127.4783,6165.048793
8880,No,9.161659,0,9682.42,10,1,No,Two Year,No,63.58076,114.9728,5329.635404
8881,No,8.890401,0,57339.59,15,1,No,Two Year,Yes,71.96235,194.9882,6292.15687
8882,No,12.78548,0,53330.75,10,0,No,Month-to-month,No,65.11343,147.4421,5372.485557
8883,No,7.87323,0,56175.87,10,2,Yes,Month-to-month,No,55.42799,149.9598,4831.683083
8884,No,10.37246,1,59221.64,11,4,No,Month-to-month,No,54.40563,242.6281,5100.988534
8885,No,11.33748,0,75008.28,8,0,No,One year,No,52.8369,159.9349,4727.906301
8886,No,6.537862,0,47386.97,11,1,No,Two Year,Yes,54.28949,164.9715,5218.998099
8887,No,8.049454,0,43627.54,16,2,No,Two Year,Yes,63.39683,182.4676,5697.615578
8888,No,12.20292,1,41971.87,16,0,No,Two Year,No,57.87473,222.6281,5978.333259
8889,No,6.337104,0,56783.12,11,0,No,Month-to-month,Yes,66.35321,187.4673,6364.433854
8890,No,10.42801,1,22810.25,9,0,No,Month-to-month,No,46.75485,112.4551,3840.965627
8891,No,10.98887,1,73067.65,10,1,Yes,Two Year,Yes,48.42652,252.6378,4463.168123
8892,No,10.84742,0,11718.07,11,0,No,Month-to-month,No,58.89646,225.1457,6051.457992
8893,No,14.98804,0,24366.76,11,2,No,Month-to-month,Yes,70.52668,164.9853,6717.631884
8894,Yes,5.65608,0,42760.04,9,0,No,Month-to-month,No,71.64551,225.1457,7084.802797
8895,No,10.04844,0,90780.38,9,0,No,Two Year,Yes,39.23505,194.9663,4093.69412
8896,No,8.671001,0,40412.56,14,1,No,One year,Yes,67.15929,245.1283,6710.02165
8897,No,11.37971,0,59357.03,12,0,No,Two Year,Yes,64.25764,137.5165,5396.225434
8898,No,9.699545,0,4551.4,14,2,No,Two Year,No,65.12124,174.9755,5858.190319
8899,No,15.46358,1,25392.45,13,0,No,Month-to-month,Yes,67.89973,172.4624,5870.59778
8900,No,14.12923,0,100050.0,17,2,No,Two Year,No,68.54375,147.4421,6042.586728
8901,No,10.34703,2,24685.33,13,0,No,Two Year,Yes,56.32657,232.652,5438.301299
8902,No,10.35811,0,47296.5,8,3,Yes,Month-to-month,No,47.40118,142.4993,4539.773339
8903,No,7.191449,0,10151.14,8,0,No,Month-to-month,Yes,39.83368,137.4684,3419.03694
8904,No,9.789614,2,33392.44,14,2,No,One year,Yes,51.59283,204.9634,4853.919295
8905,No,9.986224,0,39855.68,9,1,No,One year,No,71.12681,94.97283,6359.030108
8906,No,14.22477,0,43029.53,11,0,No,One year,No,59.28121,117.472,5197.781383
8907,No,8.723293,0,11668.78,14,0,No,Month-to-month,Yes,68.14328,162.4982,5916.482428
8908,No,4.360031,0,28928.83,17,0,No,Month-to-month,Yes,63.20833,174.9768,5932.349473
8909,No,13.46568,1,16499.16,15,0,No,Month-to-month,Yes,71.21292,217.4702,6364.501793
8910,No,13.08874,0,81087.13,12,1,No,Month-to-month,No,43.5663,142.4713,4254.251624
8911,No,5.209809,1,22019.29,14,2,No,Two Year,No,59.78823,149.9598,5156.890432
8912,No,2.355031,0,36932.56,9,1,No,Month-to-month,No,52.20049,92.45514,4782.949918
8913,No,6.913871,0,140110.0,17,1,No,Two Year,Yes,65.90545,169.9928,5645.995697
8914,No,9.832186,0,43027.81,12,1,No,Month-to-month,No,69.01117,212.6557,6406.743794
8915,No,9.987515,1,17354.74,10,0,No,Month-to-month,No,55.02079,152.4798,4941.822921
8916,No,12.53304,0,63080.18,14,0,No,Month-to-month,Yes,53.58396,192.4404,4941.881988
8917,No,16.02815,2,26959.95,14,0,No,Month-to-month,Yes,66.22321,134.9801,5688.797995
8918,No,9.613071,1,12723.64,12,0,No,Two Year,No,42.07751,124.9781,3650.098328
8919,No,8.818908,0,67649.91,15,1,No,Two Year,No,51.80774,114.9728,4462.614161
8920,No,10.40897,1,53901.68,10,1,Yes,Two Year,No,65.32158,137.4392,5748.685143
8921,No,10.77302,0,21224.38,11,0,No,Two Year,Yes,70.66533,255.1417,6523.645236
8922,No,12.95729,0,14634.81,17,2,No,Two Year,Yes,54.11361,240.1149,4868.237911
8923,No,7.691997,2,63669.74,10,1,Yes,Month-to-month,Yes,64.20551,160.0122,5581.981954
8924,No,7.530198,1,67040.96,12,0,No,Month-to-month,No,58.36296,159.965,5161.84319
8925,No,13.7101,0,44847.15,7,1,No,Month-to-month,No,43.98704,162.4937,4021.932527
8926,No,10.06,1,93474.78,11,0,No,Month-to-month,No,54.99066,139.9979,4622.680672
8927,No,6.605824,0,67637.17,11,1,No,Month-to-month,Yes,53.62789,235.1555,5605.985814
8928,No,12.75193,0,41190.38,14,2,No,Month-to-month,No,59.29358,162.5007,5172.200731
8929,No,15.02435,1,73700.77,15,1,No,Month-to-month,No,71.58757,190.1737,6489.928767
8930,Yes,7.669681,0,52772.29,5,0,No,Month-to-month,Yes,42.47353,242.6106,4549.826317
8931,No,10.39446,0,57801.81,12,1,No,Two Year,Yes,57.68543,232.6707,5300.70659
8932,No,6.48996,0,23942.2,17,0,No,One year,No,66.77433,102.4746,5548.354455
8933,No,3.081914,0,23101.59,10,1,No,Two Year,No,63.6336,255.1372,5985.170527
8934,No,9.942912,0,15397.08,11,1,No,Month-to-month,No,55.9975,119.9897,4849.400123
8935,No,10.76049,0,63016.28,14,3,Yes,Two Year,No,56.841,200.1465,5390.230602
8936,No,9.129946,0,15125.59,8,1,No,One year,No,70.47803,222.6281,6857.525674
8937,No,7.133502,0,37027.19,8,0,No,Month-to-month,Yes,57.39587,150.007,5012.390451
8938,No,14.34662,0,10317.99,14,0,No,One year,Yes,60.74786,184.9797,5741.788806
8939,No,12.50156,1,117890.3,13,1,No,Two Year,Yes,69.82128,147.5031,6056.024801
8940,No,10.6861,0,41526.48,12,2,No,One year,No,65.71805,137.4392,5590.582279
8941,No,13.09197,1,63887.79,11,2,No,One year,Yes,60.42253,182.4433,5755.545082
8942,No,13.04428,0,76930.11,11,0,No,Two Year,No,69.44504,174.9699,6538.750068
8943,No,11.71373,0,21299.93,17,1,Yes,Two Year,No,53.25801,159.983,4609.33258
8944,No,7.862148,1,49613.0,11,0,No,Month-to-month,No,63.43387,162.447,5946.265703
8945,No,13.57908,0,68056.48,15,0,Yes,Month-to-month,Yes,53.48684,179.9794,4893.706015
8946,No,7.16386,0,117418.8,12,0,No,Two Year,Yes,59.63916,127.525,5176.880863
8947,No,7.814343,0,2353.79,10,0,Yes,Two Year,No,59.12149,210.138,5494.3717
8948,No,10.20182,1,57567.11,13,2,No,One year,Yes,70.43935,275.1198,6484.571924
8949,Yes,8.202221,1,28877.8,2,1,No,Month-to-month,Yes,71.35403,257.6513,7015.439922
8950,No,6.620739,0,60053.46,7,0,No,Two Year,Yes,61.12237,267.6647,5943.318759
8951,No,11.73621,0,51231.14,6,1,No,Month-to-month,No,61.17556,119.9897,5305.741074
8952,No,6.419792,1,10155.82,12,1,No,Month-to-month,Yes,65.38222,144.9607,5393.30138
8953,Yes,9.776467,0,41081.57,15,1,Yes,Month-to-month,Yes,67.93803,245.147,6646.927545
8954,No,11.67478,0,30081.47,7,1,No,One year,No,46.41634,114.9658,4165.771029
8955,No,13.25453,0,30174.37,14,1,No,Month-to-month,No,69.30616,147.4738,6082.615608
8956,No,9.410557,0,18978.48,10,0,Yes,Two Year,Yes,51.53504,182.4653,4979.515394
8957,Yes,9.837735,1,81716.87,15,1,Yes,Month-to-month,Yes,61.17571,220.1615,5558.549267
8958,No,7.97879,2,12717.4,11,1,No,One year,Yes,51.77932,159.9476,5126.884955
8959,Yes,6.464118,2,12269.77,13,2,No,Month-to-month,Yes,56.18852,255.1555,5455.610895
8960,No,9.937,0,25861.04,14,1,No,Month-to-month,No,69.72684,124.9781,5950.964541
8961,No,9.69156,0,84770.13,9,2,No,Month-to-month,Yes,70.69188,172.4624,6193.73618
8962,No,5.172359,0,55089.98,14,0,Yes,One year,No,62.21879,137.4872,5140.822313
8963,Yes,11.24961,0,47598.12,14,2,No,Month-to-month,Yes,58.82987,257.6841,5599.136827
8964,No,4.429676,1,29048.41,11,0,No,Two Year,No,53.13455,159.9512,4567.371412
8965,No,9.479182,0,34090.55,13,1,Yes,Two Year,Yes,56.05193,182.4538,4906.344686
8966,No,6.897465,0,54102.22,8,2,No,Two Year,No,71.13774,104.9643,6343.360731
8967,No,7.969166,1,49645.28,7,1,No,Month-to-month,No,57.71425,114.9976,5030.841405
8968,No,9.042231,0,24588.75,13,1,No,One year,No,69.58993,152.466,6061.493639
8969,Yes,19.20969,0,137687.4,8,3,No,Month-to-month,Yes,54.14398,275.1336,5171.047626
8970,No,7.784294,0,57981.64,17,0,No,One year,No,50.3804,200.1465,4927.588244
8971,No,8.644559,0,14545.96,7,1,No,Month-to-month,Yes,43.52477,115.0021,3713.937564
8972,No,6.840473,0,49320.63,12,0,No,Two Year,No,55.68048,129.9598,5308.256406
8973,No,8.773524,0,15843.72,9,1,Yes,Month-to-month,Yes,63.22009,147.4783,5316.617176
8974,No,8.01476,0,48781.9,10,2,No,Month-to-month,Yes,65.33904,275.1336,6212.33447
8975,No,8.702949,1,36472.39,11,0,No,One year,Yes,60.91995,220.1615,5672.886971
8976,No,6.838102,0,15551.28,16,1,Yes,Two Year,No,56.71742,172.4441,5060.75166
8977,No,14.8692,0,34580.07,9,1,Yes,Month-to-month,Yes,65.50686,232.624,6298.280809
8978,No,11.84765,0,17259.33,11,0,No,Month-to-month,No,46.15653,117.4858,4263.488866
8979,No,12.13544,1,23005.6,13,0,No,Month-to-month,No,64.2738,162.447,6055.708509
8980,No,11.05814,0,43301.18,9,1,No,Two Year,No,65.44503,129.9621,6184.758563
8981,No,9.99135,3,59188.01,11,1,No,Two Year,Yes,65.09085,127.525,5506.82644
8982,No,10.66439,1,46923.98,15,3,No,One year,Yes,70.26887,179.9476,6076.522348
8983,No,9.015171,0,11981.42,13,2,No,Month-to-month,No,51.88253,152.4907,4688.843781
8984,No,8.661484,2,94513.15,12,0,No,One year,Yes,50.55291,159.9476,4705.493469
8985,No,10.30981,1,40248.27,15,0,Yes,Two Year,No,69.98687,147.4601,5754.337346
8986,No,9.058919,0,19268.4,9,2,No,One year,No,59.47664,190.127,5919.136057
8987,No,12.47355,1,38488.68,14,0,No,Two Year,Yes,58.72004,179.9476,5167.346084
8988,No,8.489319,0,12785.8,10,0,No,Two Year,No,65.03219,139.9568,5790.464895
8989,No,7.043751,1,140030.5,13,0,No,Two Year,Yes,61.36037,194.9882,5709.246946
8990,No,8.801901,0,86197.3,8,1,No,Two Year,No,60.51339,190.127,6015.198197
8991,No,8.293108,0,38670.96,17,0,No,Month-to-month,No,67.01837,184.967,6058.185844
8992,No,12.67262,3,19598.28,9,2,No,One year,No,44.47907,117.5015,3992.813669
8993,No,11.87571,1,10040.11,8,1,No,Month-to-month,Yes,54.28874,204.9634,4903.899257
8994,No,12.71852,1,28248.49,7,1,No,Month-to-month,Yes,71.12545,125.0073,5934.963982
8995,No,13.85124,0,78242.15,12,0,No,Two Year,Yes,36.95505,162.4676,3782.597839
8996,No,11.41366,0,33144.92,14,2,Yes,Two Year,No,54.30563,220.1323,5083.752685
8997,No,15.30646,0,13596.02,10,1,No,Two Year,Yes,48.85809,184.9797,4777.954889
8998,No,14.2471,0,33855.49,12,0,No,Month-to-month,No,71.76656,187.4847,6269.314301
8999,No,8.262437,0,9800.21,11,1,No,One year,Yes,71.65648,137.4698,6396.071626
9000,No,11.02449,1,50817.75,10,1,No,One year,No,64.61898,129.9763,5623.819353
9001,No,10.5117,0,27917.73,7,1,No,Month-to-month,Yes,69.35043,157.4836,5780.643396
9002,No,11.31757,0,31172.22,12,1,No,Month-to-month,Yes,69.91998,242.6326,6291.039364
9003,No,8.625483,1,19761.06,9,0,No,Month-to-month,Yes,62.13371,277.6513,6021.620867
9004,No,12.18807,0,107207.5,13,1,No,Month-to-month,No,59.6293,187.656,5541.635777
9005,No,10.40646,0,16776.51,12,0,No,Month-to-month,No,70.86194,187.6422,6236.37892
9006,No,13.76494,0,25113.66,13,0,No,Month-to-month,No,67.11209,127.4738,6110.183
9007,No,8.967487,1,17231.33,11,2,No,Two Year,Yes,58.23259,192.4404,5315.375131
9008,No,10.4889,0,68152.47,14,1,No,Month-to-month,No,52.76138,187.656,4782.472018
9009,No,4.315261,1,38482.34,13,0,No,Month-to-month,No,68.86595,117.4872,6437.775218
9010,No,9.351682,0,41556.64,10,1,Yes,Month-to-month,Yes,68.99606,167.4564,5992.278257
9011,No,9.295219,0,92083.74,10,0,No,Month-to-month,No,62.42321,169.9378,5335.845074
9012,No,8.547312,1,20750.19,15,1,No,Month-to-month,No,46.23456,220.1185,4583.497674
9013,No,10.79467,0,84440.47,13,2,No,Month-to-month,No,57.44563,154.9618,5452.591282
9014,Yes,11.15522,0,16316.98,10,1,No,Month-to-month,Yes,68.7816,255.1198,6693.382735
9015,No,7.501988,0,6528.84,10,0,No,Month-to-month,No,57.04882,159.9349,5021.288642
9016,No,10.09755,0,59570.42,10,0,No,Two Year,Yes,64.1745,275.1336,5989.772755
9017,No,4.838589,0,26364.52,12,4,No,Month-to-month,No,62.86571,164.9647,5918.858621
9018,No,12.73968,0,36126.72,18,1,No,Month-to-month,Yes,67.84553,115.0021,5753.585929
9019,No,6.652008,0,95509.68,12,1,No,Month-to-month,No,64.49231,117.4392,5885.972229
9020,No,11.52123,0,67068.72,18,1,No,One year,No,62.70815,127.475,5463.517233
9021,No,11.76289,0,77486.12,16,0,No,Month-to-month,No,65.31625,127.4887,5662.729675
9022,No,12.69031,1,32495.96,8,1,No,Month-to-month,No,70.49442,144.9889,6565.394972
9023,No,13.72414,0,79243.91,11,0,Yes,Month-to-month,No,44.46693,147.4738,4042.614652
9024,Yes,12.75083,0,9384.69,17,0,No,Month-to-month,No,48.84821,210.1051,5027.584509
9025,No,11.80588,0,45316.27,16,0,No,One year,Yes,68.49174,184.961,6419.007711
9026,No,12.91854,0,41097.52,15,5,No,Month-to-month,No,70.40902,232.6415,6404.998855
9027,No,16.19881,0,12458.49,13,0,Yes,Month-to-month,No,59.48026,202.65,5881.867947
9028,No,10.64504,0,37875.94,12,1,No,One year,No,69.39129,114.9658,5932.111783
9029,No,7.757951,2,4660.45,14,0,No,One year,No,42.59461,174.9919,3866.102336
9030,No,9.225774,0,11628.95,14,2,No,Month-to-month,Yes,57.07243,149.9447,5429.192903
9031,No,14.61358,1,9193.97,12,0,No,Month-to-month,No,52.37668,112.4551,4349.508246
9032,No,5.597195,0,17438.83,13,0,Yes,Month-to-month,Yes,64.60077,147.4713,5847.97974
9033,No,9.550874,0,160216.1,15,1,No,Month-to-month,No,61.97321,162.4689,5251.722647
9034,No,10.1937,1,25972.02,10,1,No,Month-to-month,Yes,68.05839,194.9581,6215.18264
9035,No,12.63277,1,7977.67,10,3,No,Month-to-month,Yes,49.45192,159.9805,4427.375175
9036,No,11.06487,0,11116.97,15,1,Yes,One year,Yes,65.90788,184.9963,5831.190256
9037,No,13.82399,0,11738.87,8,1,No,One year,No,68.22677,187.6094,6570.010431
9038,No,10.46708,0,27422.23,9,1,No,Month-to-month,Yes,38.14529,147.4783,3294.82859
9039,No,11.8759,1,31959.4,15,2,Yes,Month-to-month,Yes,63.03296,179.9476,5449.331954
9040,No,11.6119,0,11659.0,11,3,Yes,Month-to-month,No,56.56173,104.9643,5434.480078
9041,No,8.593063,1,67034.95,12,1,No,Two Year,Yes,70.39578,277.6375,6429.615341
9042,No,8.690721,2,16271.47,12,0,No,Month-to-month,No,68.75872,112.4551,5695.648337
9043,Yes,9.867609,1,95064.28,16,1,No,Month-to-month,Yes,70.49752,257.6375,7096.494932
9044,No,8.037899,0,16283.13,12,2,No,One year,Yes,60.98712,184.9634,5985.552522
9045,No,8.263521,0,48598.8,5,1,No,Month-to-month,No,46.07603,149.9845,4275.297726
9046,No,8.050811,0,81288.92,16,3,No,Month-to-month,No,71.45681,147.4421,5908.641632
9047,No,5.256307,1,119017.8,12,1,No,Two Year,No,58.45672,139.9512,5467.641304
9048,Yes,8.840278,0,15679.34,8,2,No,Month-to-month,No,47.27475,200.1185,4746.697941
9049,No,8.594974,0,39403.71,9,1,No,Two Year,Yes,67.57013,207.4974,6051.894924
9050,Yes,13.38666,1,9724.88,12,1,Yes,Month-to-month,No,63.00932,142.4713,5910.092809
9051,No,8.729941,0,36088.07,13,0,No,Two Year,No,62.71074,95.01949,5476.236191
9052,No,8.396286,0,53714.51,12,1,No,Month-to-month,Yes,68.59815,214.9525,5957.424012
9053,No,10.88242,0,60461.6,13,0,Yes,Month-to-month,Yes,45.82729,137.5165,3928.936853
9054,No,5.920795,0,6047.31,11,1,No,One year,Yes,64.99061,204.961,5878.566682
9055,No,12.72643,0,21939.65,8,2,No,Month-to-month,Yes,66.42219,242.6435,6104.958036
9056,No,8.67513,0,18143.49,13,1,No,Month-to-month,Yes,69.44118,179.9476,5972.406287
9057,No,13.96183,0,34414.35,10,0,No,Month-to-month,No,55.7768,114.9509,5244.106579
9058,No,17.44896,0,82450.93,17,0,No,One year,Yes,59.83107,179.9794,5084.802228
9059,No,15.76032,0,14475.95,13,1,No,Two Year,No,41.18372,114.9976,3603.27849
9060,No,15.47722,0,46184.74,13,0,No,Month-to-month,Yes,61.85639,147.4783,5332.977438
9061,No,14.15469,1,48836.24,14,2,No,One year,Yes,63.13788,252.624,5864.873198
9062,No,8.027062,1,19200.57,7,2,No,Month-to-month,Yes,56.50636,149.9447,5346.745829
9063,No,7.469608,1,96575.06,11,1,No,Two Year,No,66.15184,177.6508,6067.585868
9064,No,6.87197,0,62886.29,19,1,No,One year,No,60.8833,222.6362,5902.886646
9065,No,10.78213,0,14842.19,12,2,No,Month-to-month,No,62.23915,212.6557,5815.917509
9066,No,13.07377,0,34315.35,15,2,No,One year,Yes,63.59084,184.9634,6171.94132
9067,No,10.38714,0,80447.93,17,2,Yes,One year,Yes,65.33881,169.9928,5717.977095
9068,No,11.44228,0,17871.59,13,1,Yes,Month-to-month,No,60.3736,212.6415,5894.022001
9069,No,7.793657,0,21409.9,12,1,No,Two Year,Yes,51.7077,252.6378,4962.803058
9070,No,10.46363,0,42921.65,13,0,No,Month-to-month,Yes,66.00877,252.6378,6121.363135
9071,No,13.03666,0,40909.6,14,2,No,One year,No,71.58237,117.4686,6379.279332
9072,No,12.0758,0,53755.23,9,1,No,Two Year,No,59.9737,107.4958,5615.5589
9073,No,9.067273,0,71134.21,18,0,Yes,Month-to-month,No,71.89152,124.9781,6101.379973
9074,No,10.82034,0,12829.0,12,2,No,Two Year,No,57.65657,147.4421,5087.668651
9075,No,11.6564,0,38819.31,12,1,No,Month-to-month,No,61.64558,149.9621,5381.382441
9076,No,7.926134,0,22428.29,16,2,No,One year,No,67.88936,222.6143,6624.884891
9077,No,9.340315,0,15189.38,3,1,No,Month-to-month,No,65.26684,159.9349,5686.820908
9078,No,10.64974,0,142119.3,12,1,No,One year,No,64.71742,149.9483,5694.946384
9079,No,11.34692,0,32306.62,13,0,No,One year,Yes,60.50225,179.9656,5329.419417
9080,No,13.30768,0,20838.47,19,1,No,One year,No,49.7983,130.0064,4604.128041
9081,No,9.477588,1,71507.95,20,3,No,One year,No,62.84987,172.4441,5450.604196
9082,No,8.847661,0,31935.71,18,1,No,Month-to-month,No,62.87394,159.9349,5486.748112
9083,No,7.045836,0,43073.14,12,2,No,Two Year,No,61.27781,120.0035,5610.48353
9084,No,9.965984,0,27756.42,15,1,No,Month-to-month,No,70.00904,124.9643,5837.932606
9085,No,3.916862,0,73006.35,10,1,No,Month-to-month,Yes,57.94447,184.9963,5317.113285
9086,No,17.14776,0,12457.84,18,1,No,Month-to-month,No,64.71389,190.1737,5936.67376
9087,No,8.867727,0,24495.84,14,1,No,Month-to-month,No,64.59202,230.1051,5890.989702
9088,No,5.74758,1,62969.23,10,1,No,Month-to-month,No,58.18133,190.1599,5334.978423
9089,No,12.68993,0,79611.89,11,0,No,One year,Yes,71.18005,184.9797,6955.375666
9090,No,6.818286,0,65916.74,9,0,No,Month-to-month,No,60.96083,117.4872,5454.520916
9091,No,10.21912,0,33253.04,15,1,No,Month-to-month,Yes,62.45443,177.4945,6123.254522
9092,No,11.76937,0,66840.39,11,0,No,Two Year,Yes,62.23643,187.4811,6183.945709
9093,No,6.432641,0,69035.22,11,2,No,Two Year,Yes,62.83227,137.4684,5594.44205
9094,No,12.59274,0,36496.0,14,0,No,Month-to-month,No,67.34697,112.4551,5610.20542
9095,No,15.22905,1,36648.54,10,1,No,Month-to-month,Yes,66.82797,214.9663,5814.514903
9096,No,10.56812,0,46876.55,13,1,No,One year,No,53.24081,142.4713,5152.428776
9097,No,7.005782,0,28372.0,15,2,No,Month-to-month,Yes,55.77968,179.9794,4937.315639
9098,No,11.63648,0,51223.48,17,1,No,One year,Yes,64.74166,232.624,6519.801796
9099,No,8.049492,0,48175.44,15,2,No,Two Year,Yes,50.30932,172.4871,4858.775977
9100,No,8.316257,1,47939.14,15,2,No,Month-to-month,Yes,70.87866,204.9797,6198.053982
9101,No,11.07912,0,42809.29,9,0,Yes,Two Year,Yes,66.70866,245.147,6587.367938
9102,No,13.87881,1,13891.84,13,1,No,Month-to-month,Yes,42.12085,157.4698,3514.589222
9103,No,11.36686,0,25648.63,14,1,No,One year,No,60.30709,134.9509,5203.323815
9104,No,12.01067,0,11989.27,8,2,No,Month-to-month,No,54.7709,142.4713,5115.87044
9105,No,13.68359,0,7215.61,7,1,No,Month-to-month,No,52.04568,139.965,5082.897328
9106,No,5.19746,0,23873.96,12,0,No,Month-to-month,Yes,56.24334,184.9963,5168.014204
9107,No,14.73392,1,58670.53,12,1,No,Month-to-month,No,67.97714,117.4686,6503.687238
9108,No,9.911478,1,86234.35,11,1,No,One year,Yes,68.1959,207.4974,6173.702221
9109,No,6.853036,3,16226.86,10,2,Yes,One year,Yes,66.03822,242.6326,6181.959795
9110,No,8.200976,1,94338.5,14,1,Yes,Month-to-month,Yes,56.19141,149.9776,4974.663293
